event_tapology_id,event_tapology_url,event_name,event_date_raw,event_date,promotion_name,promotion_tapology_id,promotion_tapology_url
94905,https://www.tapology.com/fightcenter/events/94905-ws-fighting-6,WS Fighting 6,2022-Nov  5,2022-11-05,,,
89451,https://www.tapology.com/fightcenter/events/89451-matilha-champions-fight-1,Matilha Champions Fight 1,2022-May  7,2022-05-07,MCF,4960,https://www.tapology.com/fightcenter/promotions/4960-matilha-champions-fight-mcf
88399,https://www.tapology.com/fightcenter/events/88399-demo-fight-12-girls,Demo Fight 12,2022-Apr 30,2022-04-30,DF,277,https://www.tapology.com/fightcenter/promotions/277-demo-fight-df
86975,https://www.tapology.com/fightcenter/events/86975-jadrim-fight-4,Jardim Fight 4,2022-Mar 27,2022-03-27,JF,4139,https://www.tapology.com/fightcenter/promotions/4139-jardim-fight-jf
9868,https://www.tapology.com/fightcenter/events/9868-xtreme-cage-warrior-combat-4-battle-at-the-base,Xtreme Cage Warrior Combat 4,2011-Mar 12,2011-03-12,CWC,530,https://www.tapology.com/fightcenter/promotions/530-cage-warrior-combat-cwc
2044,https://www.tapology.com/fightcenter/events/2044-wec-24-full-force,WEC 24: Full Force,2006-Oct 12,2006-10-12,WEC,5,https://www.tapology.com/fightcenter/promotions/5-world-extreme-cagefighting-wec
9391,https://www.tapology.com/fightcenter/events/9391-desert-brawl-22-bikes-babes-brawls-4,Desert Brawl 22,2006-Jun 16,2006-06-16,DB,850,https://www.tapology.com/fightcenter/promotions/850-high-desert-brawl-db
4060,https://www.tapology.com/fightcenter/events/4060-desert-brawl-17-bikes-babes-brawls-3,Desert Brawl 20,2006-Apr  1,2006-04-01,DB,850,https://www.tapology.com/fightcenter/promotions/850-high-desert-brawl-db
4061,https://www.tapology.com/fightcenter/events/4061-desert-brawl-15-bikes-babes-brawls-1,Desert Brawl 15,2005-Oct 15,2005-10-15,DB,850,https://www.tapology.com/fightcenter/promotions/850-high-desert-brawl-db
22557,https://www.tapology.com/fightcenter/events/22557-desert-brawl-13-st-patties-day-brawls,Desert Brawl 13,2005-Mar 19,2005-03-19,DB,850,https://www.tapology.com/fightcenter/promotions/850-high-desert-brawl-db
1773,https://www.tapology.com/fightcenter/events/1773-desert-brawl-10-schultz-vs-gilardi,Desert Brawl 10,2004-Apr  3,2004-04-03,DB,850,https://www.tapology.com/fightcenter/promotions/850-high-desert-brawl-db
109676,https://www.tapology.com/fightcenter/events/109676-iowa-fight-series-2,Iowa Fight Series 2,2024-Apr 13,2024-04-13,IF,3993,https://www.tapology.com/fightcenter/promotions/3993-ignite-fights-if
63835,https://www.tapology.com/fightcenter/events/63835-teofista-fight-for-the-troops,Teofista: Fight For The Troops,2019-Nov  9,2019-11-09,TF,3149,https://www.tapology.com/fightcenter/promotions/3149-teofista-boxing-tf
21034,https://www.tapology.com/fightcenter/events/21034-kotc,KOTC: Out Cold,2013-Nov 15,2013-11-15,KOTC,70,https://www.tapology.com/fightcenter/promotions/70-king-of-the-cage-kotc
17589,https://www.tapology.com/fightcenter/events/17589-afc-16-uprising,AFC 16: Uprising,2013-Mar 23,2013-03-23,AFC,219,https://www.tapology.com/fightcenter/promotions/219-aggression-fighting-championship-afc
74663,https://www.tapology.com/fightcenter/events/74663-the-ultimate-fighter-brazil-season-1-team-wanderlei-vs-team-belfort,The Ultimate Fighter Brazil Season 1,2012-Jun 10,2012-06-10,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
2581,https://www.tapology.com/fightcenter/events/2581-bodog-fight-usa-vs-russia-2006,Bodog Fight,2006-Dec  2,2006-12-02,BF,2452,https://www.tapology.com/fightcenter/promotions/2452-bodog-fight-bf
1073,https://www.tapology.com/fightcenter/events/1073-freedom-fight-canada-vs-usa,Freedom Fight,2005-Jul  9,2005-07-09,FF,155,https://www.tapology.com/fightcenter/promotions/155-freedom-fight-ff
21787,https://www.tapology.com/fightcenter/events/21787-jungle-fight-63,Jungle Fight 63,2013-Dec 21,2013-12-21,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
20417,https://www.tapology.com/fightcenter/events/20417-jungle-fight-57,Jungle Fight 57,2013-Sep  7,2013-09-07,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
39621,https://www.tapology.com/fightcenter/events/39621-final-fight-championship-25-staring-vs-stosic,Final Fight Championship 25,2016-Jun 10,2016-06-10,FFC,909,https://www.tapology.com/fightcenter/promotions/909-final-fight-championship-ffc
23526,https://www.tapology.com/fightcenter/events/23526-pfe-11,PFE 11,2014-May 17,2014-05-17,PFE,594,https://www.tapology.com/fightcenter/promotions/594-power-fight-extreme-mma-pfe
22156,https://www.tapology.com/fightcenter/events/22156-ncf-19,NCF 19,2014-Feb  8,2014-02-08,NCF,437,https://www.tapology.com/fightcenter/promotions/437-nitrix-champion-fight-ncf
18226,https://www.tapology.com/fightcenter/events/18226-iron-fc-3,Iron FC 3,2013-Mar 23,2013-03-23,IFC,422,https://www.tapology.com/fightcenter/promotions/422-iron-fight-combat-ifc
74670,https://www.tapology.com/fightcenter/events/74670-the-ultimate-fighter-brazil-season-1-team-wanderlei-vs-team-belfort,The Ultimate Fighter Brazil Season 1,2012-Apr 22,2012-04-22,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
74604,https://www.tapology.com/fightcenter/events/74604-the-ultimate-fighter-brazil-season-2,The Ultimate Fighter Brazil Season 2,2013-May 19,2013-05-19,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
74608,https://www.tapology.com/fightcenter/events/74608-the-ultimate-fighter-brazil-season-2,The Ultimate Fighter Brazil Season 2,2013-Apr 28,2013-04-28,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
16524,https://www.tapology.com/fightcenter/events/16524-real-fights-7-apocalypse-night,Real Fights 7,2010-Mar 27,2010-03-27,RFA,3543,https://www.tapology.com/fightcenter/promotions/3543-real-fights-argentina-rfa
35159,https://www.tapology.com/fightcenter/events/35159-acdcc-1,ACDCC 1,2008-Aug 24,2008-08-24,,,
130820,https://www.tapology.com/fightcenter/events/130820-lfa-216,LFA 216: Silva vs. Bertolso,2025-Sep  5,2025-09-05,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
125599,https://www.tapology.com/fightcenter/events/125599-mma-university-1,MMA University 1,2025-Apr 26,2025-04-26,MMAU,6033,https://www.tapology.com/fightcenter/promotions/6033-mma-university-mmau
90318,https://www.tapology.com/fightcenter/events/90318-rio-open-dc-pro-2,Rio Open DC Pro 2,2022-Jul 16,2022-07-16,RODCP,4149,https://www.tapology.com/fightcenter/promotions/4149-rio-open-dc-pro-rodcp
111625,https://www.tapology.com/fightcenter/events/111625-fury-pro-grappling-9,Fury Pro Grappling 9,2024-Apr  4,2024-04-04,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
80862,https://www.tapology.com/fightcenter/events/80862-cffc-100,CFFC 100: Kamchybekov vs. Smith,2021-Sep 16,2021-09-16,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
50216,https://www.tapology.com/fightcenter/events/50216-caged-aggression-21-day-2,Caged Aggression 21,2018-Mar 10,2018-03-10,CAMMA,1207,https://www.tapology.com/fightcenter/promotions/1207-caged-aggression-mma-camma
44150,https://www.tapology.com/fightcenter/events/44150-it-fight-series-72,IT Fight Series 72,2017-Mar 25,2017-03-25,ITFS,1216,https://www.tapology.com/fightcenter/promotions/1216-iron-tiger-fight-series-itfs
16489,https://www.tapology.com/fightcenter/events/16489-xfo-46,XFO 46,2012-Nov 17,2012-11-17,XFO,56,https://www.tapology.com/fightcenter/promotions/56-xtreme-fighting-organization-xfo
99488,https://www.tapology.com/fightcenter/events/99488-ruf-54,"RUF 54: RUF, Puff, & Rumble",2023-Apr 22,2023-04-22,RUF,152,https://www.tapology.com/fightcenter/promotions/152-ringside-ultimo-fighting-ruf
49700,https://www.tapology.com/fightcenter/events/49700-lfa-31-moffett-vs-le,LFA 31: Moffett vs. Le,2018-Jan 19,2018-01-19,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
47241,https://www.tapology.com/fightcenter/events/47241-lfa-20-curry-vs-barnes,LFA 20: Curry vs. Barnes,2017-Aug 25,2017-08-25,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
42303,https://www.tapology.com/fightcenter/events/42303-rfa-46-johnson-vs-tucker,RFA 46: Johnson vs. Tucker,2016-Dec  9,2016-12-09,RFA,64,https://www.tapology.com/fightcenter/promotions/64-resurrection-fighting-alliance-rfa
27430,https://www.tapology.com/fightcenter/events/27430-hfc-22-shoaff-vs-kinser,HFC 22: Shoaff vs. Kinser,2014-Nov  8,2014-11-08,HFC,69,https://www.tapology.com/fightcenter/promotions/69-hoosier-fight-club-hfc
21939,https://www.tapology.com/fightcenter/events/21939-apfc-16-chicago-cagefighting-championship,APFC 16: Johnson vs. Stittgen,2014-Apr  5,2014-04-05,APFC,566,https://www.tapology.com/fightcenter/promotions/566-american-predator-fighting-championship-apfc
19817,https://www.tapology.com/fightcenter/events/19817-apfc-14-revenge,APFC 14: Revenge,2013-Oct  5,2013-10-05,APFC,566,https://www.tapology.com/fightcenter/promotions/566-american-predator-fighting-championship-apfc
19278,https://www.tapology.com/fightcenter/events/19278-apfc-11-champion-vs-champion,APFC 11: Champion vs. Champion,2013-Jun 22,2013-06-22,APFC,566,https://www.tapology.com/fightcenter/promotions/566-american-predator-fighting-championship-apfc
74903,https://www.tapology.com/fightcenter/events/74903-ctf-3,CTF 3,2020-Dec 19,2020-12-19,CTF,3747,https://www.tapology.com/fightcenter/promotions/3747-copa-team-force-mma-internacional-ctf
43620,https://www.tapology.com/fightcenter/events/43620-ganryujima-6,Ganryujima 6,2017-Jan  3,2017-01-03,Ganryujima,1948,https://www.tapology.com/fightcenter/promotions/1948-ganryujima
36997,https://www.tapology.com/fightcenter/events/36997-bellator,Bellator 152,2016-Apr 16,2016-04-16,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
18160,https://www.tapology.com/fightcenter/events/18160-jungle-fight-50,Jungle Fight 51,2013-Apr 26,2013-04-26,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
17035,https://www.tapology.com/fightcenter/events/17035-jungle-fight-47,Jungle Fight 47,2012-Dec 21,2012-12-21,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
15018,https://www.tapology.com/fightcenter/events/15018-jungle-fight-42,Jungle Fight 42,2012-Aug 18,2012-08-18,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
135130,https://www.tapology.com/fightcenter/events/135130-fame-28-armagedon,FAME 28: Armagedon,2025-Nov 22,2025-11-22,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
121286,https://www.tapology.com/fightcenter/events/121286-prime-show-mma-11,Prime Show MMA 11,2025-Jan 11,2025-01-11,PRIME,4266,https://www.tapology.com/fightcenter/promotions/4266-prime-show-mma-pmmas
113819,https://www.tapology.com/fightcenter/events/113819-fame-22-diablo-vs-ferrari,Fame 22: Ultimate,2024-Aug 31,2024-08-31,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
105680,https://www.tapology.com/fightcenter/events/105680-fame-friday-arena-3,Fame: Reborn,2023-Dec  9,2023-12-09,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
103362,https://www.tapology.com/fightcenter/events/103362-fame-mma-19,Fame 19: Tańcula vs. Ferrari,2023-Sep  2,2023-09-02,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
96974,https://www.tapology.com/fightcenter/events/96974-fame-mma-17,Fame 17: Łaszczyk vs. Ferrari,2023-Feb  3,2023-02-03,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
91131,https://www.tapology.com/fightcenter/events/91131-fame-mma-15,Fame 15: Zemsta,2022-Aug 26,2022-08-26,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
89600,https://www.tapology.com/fightcenter/events/89600-prime-show-mma-2-kosmos,Prime Show MMA 2,2022-Jul  9,2022-07-09,PRIME,4266,https://www.tapology.com/fightcenter/promotions/4266-prime-show-mma-pmmas
88685,https://www.tapology.com/fightcenter/events/88685-wotore-5,Wotore 5: Krwawy Spektakl,2022-Apr 29,2022-04-29,WMMA,4234,https://www.tapology.com/fightcenter/promotions/4234-wotore-mma-wmma
83183,https://www.tapology.com/fightcenter/events/83183-fame-mma-12,Fame 12: Don Kasjo vs. Polish Zombie,2021-Nov 20,2021-11-20,FAME,2799,https://www.tapology.com/fightcenter/promotions/2799-fame-mma-fmma
46598,https://www.tapology.com/fightcenter/events/46598-ksw-41,KSW 41: Mańkowski vs. Soldić,2017-Dec 23,2017-12-23,KSW,9,https://www.tapology.com/fightcenter/promotions/9-konfrontacja-sztuk-walki-ksw
41198,https://www.tapology.com/fightcenter/events/41198-ksw-37,KSW 37: Circus of Pain,2016-Dec  3,2016-12-03,KSW,9,https://www.tapology.com/fightcenter/promotions/9-konfrontacja-sztuk-walki-ksw
40922,https://www.tapology.com/fightcenter/events/40922-the-ultimate-fighter-season-22,The Ultimate Fighter Season 22,2015-Jul 30,2015-07-30,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
30893,https://www.tapology.com/fightcenter/events/30893-fight-exclusive-night-7,Fight Exclusive Night 7,2015-Apr 24,2015-04-24,FEN,851,https://www.tapology.com/fightcenter/promotions/851-fight-exclusive-night-fen
29060,https://www.tapology.com/fightcenter/events/29060-plmma-obez,PLMMA 49: Łobez,2015-Mar  6,2015-03-06,PLMMA,738,https://www.tapology.com/fightcenter/promotions/738-profesjonalna-liga-mma-plmma
21387,https://www.tapology.com/fightcenter/events/21387-mmafc,MMA Fighters Club,2013-Nov  9,2013-11-09,MMAFC,765,https://www.tapology.com/fightcenter/promotions/765-mma-fighters-club-mmafc
19885,https://www.tapology.com/fightcenter/events/19885-fighters-arena-7-sieradz,Fighters Arena 7,2013-Apr 20,2013-04-20,FA,554,https://www.tapology.com/fightcenter/promotions/554-fighters-arena-fa
16563,https://www.tapology.com/fightcenter/events/16563-fight-uk-8,Fight UK 8,2012-Nov 17,2012-11-17,FUK,107,https://www.tapology.com/fightcenter/promotions/107-fight-uk-mma-fuk
13752,https://www.tapology.com/fightcenter/events/13752-fight-uk-7,Fight UK 7,2012-Jun 23,2012-06-23,FUK,107,https://www.tapology.com/fightcenter/promotions/107-fight-uk-mma-fuk
36228,https://www.tapology.com/fightcenter/events/36228-xfc-international-13,XFC International 13,2015-Dec  5,2015-12-05,XFC,8,https://www.tapology.com/fightcenter/promotions/8-xtreme-fighting-championships-xfc
74662,https://www.tapology.com/fightcenter/events/74662-the-ultimate-fighter-brazil-season-1-team-wanderlei-vs-team-belfort,The Ultimate Fighter Brazil Season 1,2012-Jun 17,2012-06-17,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
74667,https://www.tapology.com/fightcenter/events/74667-the-ultimate-fighter-brazil-season-1-team-wanderlei-vs-team-belfort,The Ultimate Fighter Brazil Season 1,2012-May 13,2012-05-13,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
91303,https://www.tapology.com/fightcenter/events/91303-the-ultimate-fighter-nations-canada-vs-australia,The Ultimate Fighter Nations,2014-Apr  9,2014-04-09,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
91299,https://www.tapology.com/fightcenter/events/91299-the-ultimate-fighter-nations-canada-vs-australia,The Ultimate Fighter Nations,2014-Mar  5,2014-03-05,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
16193,https://www.tapology.com/fightcenter/events/16193-afc-4-palelei-vs-mccorkle,Australian FC 4,2012-Dec  7,2012-12-07,AFC,76,https://www.tapology.com/fightcenter/promotions/76-australian-fighting-championship-afc
60345,https://www.tapology.com/fightcenter/events/60345-kotc,KOTC: Northern Territories,2011-Sep  2,2011-09-02,KOTC,70,https://www.tapology.com/fightcenter/promotions/70-king-of-the-cage-kotc
37944,https://www.tapology.com/fightcenter/events/37944-carnage-in-the-cage-6,Carnage in the Cage 6,2016-Mar  5,2016-03-05,CITC,819,https://www.tapology.com/fightcenter/promotions/819-carnage-in-the-cage-citc
14400,https://www.tapology.com/fightcenter/events/14400-bragging-rights-3,Bragging Rights 3,2012-Jun 29,2012-06-29,KOZ,258,https://www.tapology.com/fightcenter/promotions/258-k-oz-entertainment-k-oz-entertainment
8227,https://www.tapology.com/fightcenter/events/8227-shooto-australia-superfight-australia-5,Shooto Australia,2008-Nov 30,2008-11-30,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
129367,https://www.tapology.com/fightcenter/events/129367-impact-championship-6,Impact Championship 6,2025-Jul 12,2025-07-12,ICC,4584,https://www.tapology.com/fightcenter/promotions/4584-impact-championship-icc
127582,https://www.tapology.com/fightcenter/events/127582-global-warrior-champions-1,Global Warrior Champions 1,2025-May  3,2025-05-03,GWC,6099,https://www.tapology.com/fightcenter/promotions/6099-global-warrior-champions-gwc
126929,https://www.tapology.com/fightcenter/events/126929-wsc-12,WSC 12,2025-Apr 19,2025-04-19,WSC,2156,https://www.tapology.com/fightcenter/promotions/2156-warrior-sports-championship-wsc
119048,https://www.tapology.com/fightcenter/events/119048-wsc-11,WSC 11,2024-Oct 19,2024-10-19,WSC,2156,https://www.tapology.com/fightcenter/promotions/2156-warrior-sports-championship-wsc
118599,https://www.tapology.com/fightcenter/events/118599-impact-championship-4,Impact Championship 4,2024-Oct 12,2024-10-12,ICC,4584,https://www.tapology.com/fightcenter/promotions/4584-impact-championship-icc
112693,https://www.tapology.com/fightcenter/events/112693-impact-championship-3,Impact Championship 3,2024-Jun 29,2024-06-29,ICC,4584,https://www.tapology.com/fightcenter/promotions/4584-impact-championship-icc
114092,https://www.tapology.com/fightcenter/events/114092-wsc-10-enugu-mega-cage-fight,WSC 10: Enugu Mega Cage Fight,2024-Mar 31,2024-03-31,WSC,2156,https://www.tapology.com/fightcenter/promotions/2156-warrior-sports-championship-wsc
105610,https://www.tapology.com/fightcenter/events/105610-efc-109,EFC 109,2023-Nov  9,2023-11-09,EFCA,42,https://www.tapology.com/fightcenter/promotions/42-extreme-fighting-championship-africa-efca
106726,https://www.tapology.com/fightcenter/events/106726-wsc-9,WSC 9,2023-Sep  8,2023-09-08,WSC,2156,https://www.tapology.com/fightcenter/promotions/2156-warrior-sports-championship-wsc
91719,https://www.tapology.com/fightcenter/events/91719-efc-96,EFC 96,2022-Aug 11,2022-08-11,EFCA,42,https://www.tapology.com/fightcenter/promotions/42-extreme-fighting-championship-africa-efca
135863,https://www.tapology.com/fightcenter/events/135863-zfn-3,ZFN 3,2025-Nov 15,2025-11-15,ZFN,5589,https://www.tapology.com/fightcenter/promotions/5589-z-fight-night-zfn
129660,https://www.tapology.com/fightcenter/events/129660-zfn-origin-2,ZFN Origin 2,2025-Jun  7,2025-06-07,ZFN,5589,https://www.tapology.com/fightcenter/promotions/5589-z-fight-night-zfn
110395,https://www.tapology.com/fightcenter/events/110395-gladiator-challenger-series-01,GLADIATOR CHALLENGER SERIES 01,2024-Feb 16,2024-02-16,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
107806,https://www.tapology.com/fightcenter/events/107806-gladiator-024,GLADIATOR 024,2023-Dec  8,2023-12-08,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
105155,https://www.tapology.com/fightcenter/events/105155-gladiator-023,GLADIATOR 023,2023-Sep 29,2023-09-29,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
101380,https://www.tapology.com/fightcenter/events/101380-gladiator-022,GLADIATOR 022,2023-Jun 11,2023-06-11,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
93428,https://www.tapology.com/fightcenter/events/93428-fighting-nexus-vol-29,Fighting NEXUS vol.29,2022-Nov  7,2022-11-07,Fighting Nexus,1081,https://www.tapology.com/fightcenter/promotions/1081-fighting-nexus-fn
89880,https://www.tapology.com/fightcenter/events/89880-gladiator-018-in-osaka,GLADIATOR 018 in OSAKA,2022-Jun 26,2022-06-26,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
84374,https://www.tapology.com/fightcenter/events/84374-fighting-nexus-vol-25,Fighting NEXUS vol.25,2021-Dec 18,2021-12-18,Fighting Nexus,1081,https://www.tapology.com/fightcenter/promotions/1081-fighting-nexus-fn
82784,https://www.tapology.com/fightcenter/events/82784-road-to-one-5th-sexyama-edition,Road to ONE: 5th Sexyama Edition,2021-Oct  5,2021-10-05,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
79363,https://www.tapology.com/fightcenter/events/79363-fighting-nexus-vol-23,Fighting NEXUS vol.23,2021-Jul 25,2021-07-25,Fighting Nexus,1081,https://www.tapology.com/fightcenter/promotions/1081-fighting-nexus-fn
34761,https://www.tapology.com/fightcenter/events/34761-wff-23-wild-horse-pass-casino-fights,WFF 23: Wild Horse Pass Casino Fights,2015-Aug 22,2015-08-22,WFF,197,https://www.tapology.com/fightcenter/promotions/197-world-fighting-federation-wff
32645,https://www.tapology.com/fightcenter/events/32645-ritc-178,RITC 178,2015-Jun  6,2015-06-06,RITC,234,https://www.tapology.com/fightcenter/promotions/234-rage-in-the-cage-ritc
30353,https://www.tapology.com/fightcenter/events/30353-ritc-176,RITC 176,2015-Mar  7,2015-03-07,RITC,234,https://www.tapology.com/fightcenter/promotions/234-rage-in-the-cage-ritc
26044,https://www.tapology.com/fightcenter/events/26044-wff-17,WFF 17,2014-Nov 22,2014-11-22,WFF,197,https://www.tapology.com/fightcenter/promotions/197-world-fighting-federation-wff
133159,https://www.tapology.com/fightcenter/events/133159-futhar-mma-5,Futhar MMA 5,2025-Sep  6,2025-09-06,FMMA,5482,https://www.tapology.com/fightcenter/promotions/5482-futhar-mma-fmma
122186,https://www.tapology.com/fightcenter/events/122186-imperium-9,Imperium 9,2025-Mar  8,2025-03-08,IMMA,4845,https://www.tapology.com/fightcenter/promotions/4845-imperium-mma-imma
119798,https://www.tapology.com/fightcenter/events/119798-futhar-mma-4,Futhar MMA 4,2024-Nov  3,2024-11-03,FMMA,5482,https://www.tapology.com/fightcenter/promotions/5482-futhar-mma-fmma
118759,https://www.tapology.com/fightcenter/events/118759-forja-dos-campeoes,Forja dos Campeões 12,2024-Oct  5,2024-10-05,,,
110543,https://www.tapology.com/fightcenter/events/110543-inside-fighters-league-13,Inside Fighters' League 13,2024-Mar 17,2024-03-17,IFL,4002,https://www.tapology.com/fightcenter/promotions/4002-inside-fighters-league-ifl
108255,https://www.tapology.com/fightcenter/events/108255-futhar-mma,Futhar MMA 1,2023-Dec 10,2023-12-10,FMMA,5482,https://www.tapology.com/fightcenter/promotions/5482-futhar-mma-fmma
103282,https://www.tapology.com/fightcenter/events/103282-infight-mma-2,Infight MMA 2,2023-Jul 16,2023-07-16,,,
102522,https://www.tapology.com/fightcenter/events/102522-revolution-mma-11,Revolution MMA 11,2023-Jun 18,2023-06-18,RMMA,1159,https://www.tapology.com/fightcenter/promotions/1159-revolution-mma-rmma
84723,https://www.tapology.com/fightcenter/events/84723-inside-fighters-league-8,Inside Fighters' League 8,2021-Dec 18,2021-12-18,IFL,4002,https://www.tapology.com/fightcenter/promotions/4002-inside-fighters-league-ifl
79067,https://www.tapology.com/fightcenter/events/79067-nfc-20,NFC 20,2021-Aug 14,2021-08-14,NFC,791,https://www.tapology.com/fightcenter/promotions/791-natal-fight-championship-nfc
19752,https://www.tapology.com/fightcenter/events/19752-rocktagon-mma-28,Rocktagon MMA 28,2013-Jul 26,2013-07-26,RMMA,165,https://www.tapology.com/fightcenter/promotions/165-rocktagon-mma-worldwide-rmma
85324,https://www.tapology.com/fightcenter/events/85324-shooto-2022-opening-round,Shooto 2022 Opening Round,2022-Jan 16,2022-01-16,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
79664,https://www.tapology.com/fightcenter/events/79664-fighting-dreamers,Fighting Dreamers,2021-May 15,2021-05-15,LDH,4414,https://www.tapology.com/fightcenter/promotions/4414-ldh-martial-arts-ldh
133300,https://www.tapology.com/fightcenter/events/133300-submission-hunter-pro-96,Submission Hunter Pro 96,2025-Mar 30,2025-03-30,SHP,3684,https://www.tapology.com/fightcenter/promotions/3684-submission-hunter-pro-shp
109478,https://www.tapology.com/fightcenter/events/109478-submission-hunter-pro-89,Submission Hunter Pro 89,2024-Mar  3,2024-03-03,SHP,3684,https://www.tapology.com/fightcenter/promotions/3684-submission-hunter-pro-shp
63615,https://www.tapology.com/fightcenter/events/63615-combate-san-antonio,Combate 49: San Antonio,2019-Nov  8,2019-11-08,CAMMA,1486,https://www.tapology.com/fightcenter/promotions/1486-combate-americas-camma
58828,https://www.tapology.com/fightcenter/events/58828-rocks-xtreme-mma-26,Rocks Xtreme MMA 26,2019-Apr 20,2019-04-20,RXMMA,278,https://www.tapology.com/fightcenter/promotions/278-killeen-mma-fights-kmma
37649,https://www.tapology.com/fightcenter/events/37649-cowboys-extreme-cagefighting-24,Cowboys Extreme Cagefighting 24,2016-Jan 30,2016-01-30,PCG,358,https://www.tapology.com/fightcenter/promotions/358-premiere-combat-group-pcg
35506,https://www.tapology.com/fightcenter/events/35506-rocks-xtreme-mma-19,Rocks Xtreme MMA 19,2015-Oct 23,2015-10-23,RXMMA,278,https://www.tapology.com/fightcenter/promotions/278-killeen-mma-fights-kmma
33156,https://www.tapology.com/fightcenter/events/33156-rocks-xtreme-mma-15,Rocks Xtreme MMA 15,2015-Jul 18,2015-07-18,RXMMA,278,https://www.tapology.com/fightcenter/promotions/278-killeen-mma-fights-kmma
31711,https://www.tapology.com/fightcenter/events/31711-fury-fc-5,Fury FC 5,2015-Apr 18,2015-04-18,FFC,715,https://www.tapology.com/fightcenter/promotions/715-fury-fighting-championship-ffc
28503,https://www.tapology.com/fightcenter/events/28503-hero-fc-best-of-the-best-4,Hero FC: Best of the Best 4,2015-Jan 17,2015-01-17,HFC,578,https://www.tapology.com/fightcenter/promotions/578-jc-productions-jcp
23710,https://www.tapology.com/fightcenter/events/23710-xko-22,XKO 22,2014-May 10,2014-05-10,XKO,13,https://www.tapology.com/fightcenter/promotions/13-xtreme-knockout-xko
19134,https://www.tapology.com/fightcenter/events/19134-crown-center-mma,Crown Center MMA,2013-Jun 28,2013-06-28,KP,552,https://www.tapology.com/fightcenter/promotions/552-rot-warrior-mma-rwmma
124535,https://www.tapology.com/fightcenter/events/124535-power-slap-12-quinones-vs-bordeaux-2,Power Slap 12,2025-Mar  7,2025-03-07,PSLAP,4619,https://www.tapology.com/fightcenter/promotions/4619-power-slap-pslap
118987,https://www.tapology.com/fightcenter/events/118987-power-slap-9-viernes-vs-kamotsky,Power Slap 9,2024-Oct 24,2024-10-24,PSLAP,4619,https://www.tapology.com/fightcenter/promotions/4619-power-slap-pslap
117457,https://www.tapology.com/fightcenter/events/117457-power-slap-8,Power Slap 8,2024-Jun 28,2024-06-28,PSLAP,4619,https://www.tapology.com/fightcenter/promotions/4619-power-slap-pslap
112767,https://www.tapology.com/fightcenter/events/112767-mf-dazn-x-series-15,MF & DAZN X Series 15,2024-May 25,2024-05-25,MF,4502,https://www.tapology.com/fightcenter/promotions/4502-misfits-boxing-mf
