id,tapology_promotion_id,tapology_slug,name,baseline_strength,sport_type
0efa59d9-1944-5e62-99e6-2f4e3007b49b,2166,2166-international-fight-showdown-ifs,International Fight Showdown,0.24000,mma
cac4bfeb-d2bf-5faf-899e-d932dbd372f3,243,243-international-sport-combat-federation-iscf,International Sport Combat Federation,0.24000,mma
a91d3d25-0017-5290-b4eb-e334e9d57707,247,247-iowa-challenge-ic,Iowa Challenge,0.24000,mma
8f8a6774-e80d-5c59-a0bb-4d92cab9b995,218,218-iron-man-championship-fight-imc,Iron Man MMA,0.24000,mma
7bc6e3a9-7b3b-5dc6-a02e-657258ab57f8,3487,3487-ironheart-crown,Ironheart Crown,0.24000,mma
eb149a8c-8a3d-5fc7-b6d5-a870c144af60,3936,3936-j-st-fights-jsf,J St. Fights,0.24000,mma
c68bf668-e64b-58e0-bdc9-9139fe21bfbc,2651,2651-j-n-i-promotion-jni,J.N.I. Promotion,0.24000,mma
48fa4c01-1493-5323-af72-f387dbcba91c,4139,4139-jardim-fight-jf,Jardim Fight,0.24000,mma
94ae5e9e-0cd2-588a-ae9d-3b3e8a566a9c,1090,1090-juiz-de-fora-fight-jff,Juiz de Fora Fight,0.24000,mma
b307dacd-75fa-5c5b-8545-b91110936033,568,568-ko-martial-arts-komma,K.O. Martial Arts,0.24000,mma
a0b3c602-0b2e-58d2-b030-1668ec382a7e,4742,4742-k2s-combat-ks2,K2S Combat,0.24000,mma
dfb77202-5d9a-539f-a98b-846e4df4da5f,159,159-kick-down-mma-kd,Kick Down MMA,0.24000,mma
ea83bec9-565a-5f46-9a8c-2ac04e8f2101,3521,3521-king-of-kombat-kok,King of Kombat,0.24000,mma
cf260d29-9615-539b-b6be-1052639ff56f,967,967-kings-of-kombat-kok,Kings of Kombat,0.24000,mma
9c0c5a52-0e5d-593c-826d-10926aab932e,4046,4046-knock-out-champion-promotion-kocp,Knock Out Champion Promotion,0.24000,mma
c1e24f0d-2c26-516f-b25e-7f863f37f8f1,3464,3464-knuckleup-mma-kumma,KnuckleUp MMA,0.24000,mma
f7b4b97e-f165-56de-84b6-0a8cf3b2f03e,3455,3455-la-onda-fight-club-lofc,La Onda Fight Club,0.24000,mma
91ec49d3-6deb-5be0-8600-a2ad54a71b77,3283,3283-leleo-code-mma-llc,LeLeo Code MMA,0.24000,mma
ffc04b1b-fe59-5865-abbe-e5c7f20e053d,3558,3558-leon-warriors-moscow,Leon Warriors,0.24000,mma
c08bccb5-ab68-5b21-902d-9828569217e0,1020,1020-lights-out-promotions-lop,Lights Out Promotions,0.24000,mma
dd7bf3be-42d7-503b-8c52-e2c9af4d3b88,178,178-long-beach-fight-night-lbfn,Long Beach Fight Night,0.24000,mma
b327a6d8-1c24-5e9c-970a-99ff5019f8b4,1919,1919-lutador-expertos-del-combate-ledc,Lutador Expertos del Combate,0.24000,mma
12d03cfe-0530-5207-ac6d-44041ee798b9,652,652-mma-big-show-mmabs,MMA Big Show,0.24000,mma
9e3ee188-933a-5ef9-be7f-a63e585ab980,849,849-mma-challengers-mmac,MMA Challengers,0.24000,mma
e4fc298d-d27b-53f0-90b3-1877ebd0d13a,959,959-mma-devil-midzychd-mmadm,MMA Devil Międzychód,0.24000,mma
482d1e4a-b008-5f80-814e-3cfc9ed369a7,2049,2049-mma-experience-mmae,MMA Experience,0.24000,mma
55d8a03a-6284-58a5-a522-db4b7695a4d3,2412,2412-mma-galla-mmag,MMA Galla,0.24000,mma
3abd24f9-b7e5-51df-9817-9f91af41017b,4617,4617-mma-open-mmao,MMA OPEN,0.24000,mma
2479164a-ff61-5ece-be32-097c8b93b38d,745,745-mma-raju-raju,MMA Raju,0.24000,mma
fb381f0f-bb3b-5505-8ac9-5e9dc69a33f9,603,603-mma-super-heroes-msh,MMA Super Heroes,0.24000,mma
286e5bd6-e538-57af-9bf2-209183f78d46,344,344-mmaa-arena-mmaa,MMAA Arena,0.24000,mma
a58e319e-ceb1-50f7-8abc-751795f4bd69,484,484-moab-combat-sports,MOAB Combat Sports,0.24000,mma
d42522cb-d2a9-5ef2-bfbd-2f7ab46caff1,673,673-mach-dojo-md,Mach Dojo,0.24000,mma
042ff129-053d-566e-a133-c7c4bb72fddf,4378,4378-madness-fight-tournament-mft,Madness Fight Tournament,0.24000,mma
5e9449aa-4afe-5546-835c-5611b2b4ea0f,88,88-madtown-throwdown-mttd,Madtown Throwdown,0.24000,mma
71643ea2-0aaa-529f-a384-9406cffd9093,1702,1702-magal-fight-mf,Magal Fight,0.24000,mma
5bbf4b08-537f-553e-b939-066192958a20,2148,2148-malscher-fight-night-mfn,Malscher Fight Night,0.24000,mma
4189ab12-7a9d-56de-bb03-25fec799fed3,2561,2561-mandarina-fights-mf,Mandarina Fights,0.24000,mma
348a262e-d2c3-58ed-a278-692592dca19b,1177,1177-maring-combat-mc,Maringá Combat,0.24000,mma
d29a08ae-cdd3-5166-bc7c-4292177cc796,3316,3316-martial-entertainment-me,Martial Entertainment,0.24000,mma
56d69158-b921-58c3-9743-20e789c84cc6,2790,2790-matrix-fight-night-mfn,Matrix Fight Night,0.24000,mma
445ab2cd-15e4-5b5a-a405-b7c4b300b955,4468,4468-maximun-fight-mf,Maximun Fight,0.24000,mma
81aceccf-78e4-545d-a069-058082ac4126,1082,1082-walka-gniezno-wg,Memoriał Pawła Kamińskiego,0.24000,mma
1bdbc94f-7163-5ab4-89e5-f9100c9c6aad,2859,2859-cage-warrior-italy-cwi,Messapicum Fighting Championship,0.24000,mma
1a4f5b8f-92d8-5ddf-92a3-69fc5fe93437,2361,2361-metanoia-fight-combat-mfc,Metanoia Fight Combat,0.24000,mma
4149f96c-1972-5667-a80b-3a355f3dacbc,1276,1276-mexico-fighter-mf,Mexico Fighter,0.24000,mma
c9ab0763-d328-594a-901a-22f25c8ffe94,1822,1822-mid-city-fight-productions-mcfp,Mid City Fight Productions,0.24000,mma
b064c008-a400-52dd-94da-88898404868d,424,424-millennium-events-me,Millennium Events,0.24000,mma
7908e8c3-29ee-52ff-a4df-ac935475618d,1476,1476-mitchell-productions-mp,Mitchell Productions,0.24000,mma
7509c84f-ba05-56d8-982a-d24ae75753c2,3050,3050-mixed-martial-arts-club-arta-mmaca,Mixed Martial Arts Club Arta,0.24000,mma
d573e513-d1bc-577e-ab01-fe4b4abe5f6f,856,856-nakamura-fight-championship-nfc,Nakamura Fight Championship,0.24000,mma
40e463e8-4f39-5c9b-bff8-626187ed1f64,4656,4656-northwest-fight-promotions-nfp,Northwest Fight Promotions,0.24000,mma
6c601c74-b3a7-5606-9175-64697e7011ec,1829,1829-octagon-no-mercy-onm,Octagon No Mercy,0.24000,mma
54e05446-0644-5951-92b9-bb368a13f2f4,1556,1556-off-the-chain-mma-otc,Off the Chain MMA,0.24000,mma
c905d6b7-bdbb-5d0d-ab67-2d034d80522c,2950,2950-olympian-fight-night-ofn,Olympian Fight Night,0.24000,mma
3901d065-830e-505e-894c-7fa41ea2dd6b,3745,3745-open-fighting-championship-ofc,Open Fighting Championship,0.24000,mma
253652cd-05c5-5bba-9a5f-05c87e4844aa,1291,1291-paranagu-fight-pf,Paranaguá Fight,0.24000,mma
a856b1ee-6710-591b-8591-19c48035f254,2257,2257-par-fight-pf,Pará Fight,0.24000,mma
8cf5aaca-05f2-5b8c-a4e4-71e1bf668006,2629,2629-peak-fighting-pf,Peak Fighting,0.24000,mma
24325f52-9aff-5ba2-8393-1c67a6d48a57,2208,2208-pinolero-mortal-combat-pmc,Pinolero Mortal Combat,0.24000,mma
7ca4c8e4-f2a1-58ed-8284-941440a9fbea,2251,2251-porto-fight-club-pfc,Porto Fight Club,0.24000,mma
586e4f86-bd6c-55dc-a4f4-3b4bf25d2bd3,3523,3523-premier-cage-fighting-pcf,Premier Cage Fighting,0.24000,mma
8ca6cf15-d37c-5187-a937-3d230f95f210,1881,1881-premier-mma-championship-pmmac,Premier MMA Championship,0.24000,mma
8e37015b-589c-5b5c-aab5-a09586163056,3482,3482-pride-mma-irkutsk-pmmai,Pride MMA Irkutsk,0.24000,mma
9ef4f7c2-742c-5354-a4c3-876acbf33c80,3337,3337-pro-combat-fight-league-pcfl,Pro Combat Fight League,0.24000,mma
f90cd292-b1bb-5fd9-a4bc-ab4ba8523eb2,3126,3126-productora-one-pomma,Productora LFN,0.24000,mma
d39e5a4a-8bfb-5c1e-a9a3-2feecb018fd2,1596,1596-prospect-amateur-fighting-championships-pafc,Prospect Fighting Championships,0.24000,mma
7bef88d0-6c11-529d-8eea-892b1174928e,3483,3483-psychout-mma-pomma,Psychout MMA,0.24000,mma
4c4cbd94-9b8c-5dba-a993-0b07e0fabd74,1895,1895-pyramid-fights-pfmma,Pyramid Fights,0.24000,mma
4f722735-1eb8-54a2-ac5a-098ff06bac8b,1765,1765-rec-combat-rec,REC Combat,0.24000,mma
60674805-a2f4-58b7-8f2e-d02f24ad830a,1769,1769-rmr-productions-rmr,RMR Productions,0.24000,mma
24dbe08b-99d0-5f1a-a2f0-55d279375b2a,4579,4579-ragnarok-combate-rc,Ragnarok Combate,0.24000,mma
9110e9db-0456-54c8-a384-9041da3997a7,1449,1449-red-cage-rc,Red Cage,0.24000,mma
4cf7668a-a854-5995-9986-be0e9ce284de,4048,4048-redencao-fight-mma-rfmma,Redenção Fight,0.24000,mma
7479b64b-e5e6-5ba1-b81d-463e49b9c60c,1383,1383-rei-da-selva-combat-rdsc,Rei da Selva Combat,0.24000,mma
f64eba4a-968a-56ca-8c21-54fe4bc3c60a,3367,3367-retribution-fighting-championship-rfc,Retribution Fighting Championship,0.24000,mma
f8141acc-2258-56bc-a121-7a907eb28cb5,4601,4601-rio-cuarto-fight-rcf,Rio Cuarto Fight,0.24000,mma
e8ee5845-f499-57f0-8142-9dc1a2984c60,1692,1692-rise-and-conquer-fight-show-rac,Rise and Conquer Fight Show,0.24000,mma
5cfbe8d4-3e5d-52b2-9da5-998bd5cfbf48,2276,2276-rivera-xtreme-challenge-rxc,Rivera Xtreme Challenge,0.24000,mma
92b8a68f-f8f3-533c-bc0a-f2c8c359ef6f,3399,3399-rocket-combat-sports-rcs,Rocket Combat Sports,0.24000,mma
cc63e738-ca87-5d5c-a6e7-9c0d1e9fe90b,2547,2547-rocky-warriors-cartel-rwc,Rocky Warriors Cartel,0.24000,mma
dc9d1a79-bb08-5805-b21a-ef6e37d893ab,669,669-roshambo-mma,Roshambo MMA,0.24000,mma
e53e1f94-81b3-5148-b1ea-9bc6a2d250c9,731,731-rush-fighting-academy-rfa,Rush Fighting Academy,0.24000,mma
2cca00b0-21e0-547c-abf1-cfc4071e3b61,4155,4155-samourai-mma-smma,Samourai MMA,0.24000,mma
4f9cb12a-f571-5579-8028-548e441ae6e1,2011,2011-samurais-do-cerrado-mma-sdcmma,Samurais do Cerrado MMA,0.24000,mma
5af231c1-a747-5778-b543-0977dae80e8e,3450,3450-seconds-out-promotions-sop,Seconds Out Promotions,0.24000,mma
d1a81ce5-2f9a-58b4-bc61-a5bf24be45e8,949,949-shine-mixed-martial-arts-smma,Shine Mixed Martial Arts,0.24000,mma
97db2e09-ad9e-5d70-92f8-25b633ed1363,3010,3010-shogun-mma-smma,Shogun MMA,0.24000,mma
e7fa7890-57f8-518f-b523-997cb8c8c341,3097,3097-silva-combat-fighters-scf,Silva Combat Fight,0.24000,mma
a2331c59-179e-52e4-9ee2-d31287aa0459,1989,1989-sombra-fight-champions-sfc,Sombra Fight Champions,0.24000,mma
9f5ef690-f114-55d0-b355-1350d0740400,2731,2731-sparta-fight-series-sfs,Sparta Fight Series,0.24000,mma
b84f5c41-efc4-5ab0-85db-ab92b4abcce4,4394,4394-spartacus-mma-smma,Spartacus MMA,0.24000,mma
529061b6-3d2e-5016-9789-dbb3638d3707,2887,2887-sport-nocaut-mma-snmma,Sport Nocaut MMA,0.24000,mma
ad3a41be-805d-5b0a-aa1a-8271a66740fc,1926,1926-sportfighting-sf,Sportfighting,0.24000,mma
51088219-8624-5ebc-8a79-396d658903a6,2771,2771-staredown-fighting-championship-sfc,Staredown Fighting Championship,0.24000,mma
865aa3a8-11f9-5d34-a5a5-7ad18bb7e4ea,2638,2638-strike-submit-championships-ssc,Strike & Submit Championships,0.24000,mma
b4f25258-432d-5d15-82e5-63bda8984fdb,1008,1008-glory-fights-gf,Strike Off Fighting Championships,0.24000,mma
746c5956-d689-5a5f-b8b3-e9958535c84b,2254,2254-studsport-mma-smma,Studsport MMA,0.24000,mma
2c928812-1eb8-5432-8f4b-2de01a3a8258,3144,3144-supreme-warrior-swmma,Supreme Warriors Fight League,0.24000,mma
692d7507-0aa9-5f23-aff1-503c13f74b5b,4603,4603-tko-palmas-tkop,TKO Palmas,0.24000,mma
c10bfffe-9815-57d5-a06b-9021a01b5666,3314,3314-tsn-first-round-tsn,TSN First Round,0.24000,mma
aec86b14-1b74-5deb-a24c-db7f09c5fe83,3573,3573-taura-mma-tmma,Taura MMA,0.24000,mma
9f7a0d58-cf06-59c5-83dd-cb3ab314f9b3,1550,1550-team-estrada-roman-promotions-terp,Team Estrada & Roman Promotions,0.24000,mma
f47c6f1b-aa51-5183-932c-d3d489ee276d,4890,4890-the-king-of-fighters-kof,The King of Fighters,0.24000,mma
d86770db-6b21-5f12-96d9-7f2c02594cc4,3417,3417-top-fight-mma-sao-goncalo-tfmma,Top Fight MMA São Gonçalo,0.24000,mma
3dffef4a-1595-5253-966e-1cb1d3b143ba,2379,2379-torneo-octagono-tomma,Torneo Octagono,0.24000,mma
a2f39fe8-e9ac-56c7-a85d-412974e526ec,2471,2471-truly-grand-fighting-championship-tgfc,Truly Grand Fighting Championship,0.24000,mma
14603502-f94c-5b23-90c3-32b56048f430,1691,1691-uk-fighting-championships-ukfc,UK Fighting Championships,0.24000,mma
89affef3-7868-5e64-ad12-b9a4fd13c8e5,2058,2058-ultimate-fighting-tournament-uft,Ultimate Fighting Tournament,0.24000,mma
dd7c5092-7444-5060-8947-300363007b2d,1079,1079-underground-battle-ugb,Underground Battle,0.24000,mma
5959f9ec-6412-53fa-818f-bd4f0d245a29,4441,4441-valhalla-extreme-challenger-vec,Valhalla Extreme Challenger,0.24000,mma
b44ac375-57fa-59e9-af37-d982e7ded3ff,3072,3072-vida-fight-championships-vfc,Vida Fight Championships,0.24000,mma
86b90009-6d8d-5147-84e8-5b9663112d20,809,809-vale-tudo-cup-vtc,Warriors of Life Championship,0.24000,mma
e8bc9829-db45-520c-8967-c8843caf35c8,1055,1055-wenglorz-fight-cup-wfc,Wenglorz Fight Cup,0.24000,mma
61aaff4c-e26b-5e97-b5f1-b918169ddc42,1963,1963-szkoa-walki-drwala-swd,Wieczór Walk,0.24000,mma
fa711613-57e9-51c0-acdd-d7b46501888b,537,537-world-new-combate-de-mma-wnc,World New Combate de MMA,0.24000,mma
82d282eb-1e51-57f1-b934-94d435bc6d67,3030,3030-wrestling-club-championship-wcc,Wrestling Club Championship,0.24000,mma
2ca5c93d-0ec2-52b3-ae74-adb70318a65a,2171,2171-x-force-mma-xfmma,X-Force MMA,0.24000,mma
b2c1b0f7-9a13-5314-b8fd-22c9eb0ac415,3029,3029-xingu-fight-xf,Xingu Fight,0.24000,mma
574cb8d7-dfb2-53ac-956d-3876458a7329,3277,3277-yamal-fc-yfc,Yamal Fighter Championship,0.24000,mma
a1cc17ba-6ac8-5b76-b84d-d63bbb42d3c9,1754,1754-your-chance-mma-ycmma,Your Chance MMA,0.24000,mma
b9fb8503-9e9b-577c-ae61-1e8a3fec0d63,5545,5545-zeus-combat-league-zcl,Zeus Fight League,0.24000,mma
d14f021f-a039-5866-8700-e87327dc2a0b,4773,4773-island-fighters-league-ifl,Island Fighters League,0.24000,muay
3472534a-3f4f-5a0f-a292-85ed097b0ad8,6206,6206-oni-fights-of,Oni Fights,0.24000,muay
9f59561d-ee71-5f52-9258-5a2930c151dc,3428,3428-pier-6-boxing-p6b,Pier 6 Boxing,0.23300,boxing
dcb38991-86f2-587d-883d-0e9ec428e55f,4860,4860-international-boxing-promotions-ibp,International Boxing Promotions,0.23100,boxing
2178f7d6-96bb-50fc-b32c-5fb823d62bb7,4781,4781-fight-city-promotions-fcp,Fight City Promotions,0.23090,boxing
2551a8a6-0093-5384-823b-38ceaa7a0e27,5551,5551-true-fight-series-tfs,True Fight Series,0.23080,boxing
cc3599e8-e642-53ba-8993-d39c3f8e9eac,3150,3150-m-r-boxing-promotions-mrb,M&R Boxing Promotions,0.23070,boxing
6898a4d6-ac49-5daa-982d-113fa83fff9a,3606,3606-one-one-six-boxing-promotions-oosbp,One One Six Boxing Promotions,0.23060,boxing
01596d96-39ad-5e6e-ac1b-5c96b8c85a7d,2282,2282-360-fight-club-360fc,360 Fight Club,0.23000,mma
ab1133cd-cf14-56b0-b674-2188e37144c6,5382,5382-aibyn-fighting-team-aft,Aibyn Fighting Team,0.23000,mma
66787689-1821-5e90-9681-1d10eea30e43,3080,3080-amapa-fight-night-afn,Amapá Fight Night,0.23000,mma
2566e08b-2a03-53dd-8953-5a044f102631,3087,3087-ambition-fight-series-afs,Ambition Fight Series,0.23000,mma
ce91cf23-7bc1-5127-ae1f-7139d816a532,1348,1348-banzay-fight-championship-bfc,Banzay Fight Championship,0.23000,mma
75f7cd62-9f85-57df-84d9-3a93cd3b94a5,1490,1490-colosseum-mma,Colosseum MMA,0.23000,mma
f0c42db8-e854-5af0-9d95-1c7e52bf9254,393,393-bush-cree-promotions-bcp,Golden Fights,0.23000,mma
5698d055-a9be-5512-b099-6739dac09b2f,5541,5541-grand-bellagio-championship,Grand Bellagio Championship,0.23000,mma
1720e4b3-1205-59e6-9fcb-e049b39f30e7,1978,1978-grand-champion-peru-gcp,Grand Champion Peru,0.23000,mma
51d9960b-6f86-5993-aa92-6c0862e77e3d,1851,1851-guerra-campal-gc,Guerra Campal,0.23000,mma
1cedb458-0d8d-5b10-8699-ab29682bcca6,271,271-nitro-mma-nmma,Nitro MMA,0.23000,mma
1c07a3ec-5b8b-5c0c-bb2d-7c3721d02618,278,278-killeen-mma-fights-kmma,Rocks Xtreme MMA,0.23000,mma
22031514-4b84-5e00-a565-0d61ea76348c,2552,2552-troncal-fighting-championship-tfc,Troncal Fighting Championship,0.23000,mma
0934dad6-6ad5-554d-b90f-8b35b3fc525f,325,325-ultimate-reno-combat-urc,Ultimate Reno Combat,0.23000,mma
1496ca04-cdb4-5588-b6ba-956806639a62,3737,3737-eruption-muay-thai-emt,Eruption Muay Thai,0.23000,muay
5f81afac-10b6-5020-b47a-b1a51ea263f5,2924,2924-bull-battles-boxing-entertainment-bbbe,Bull Battles Boxing & Entertainment,0.22200,boxing
b1ab9e80-d6df-58e5-984f-b137165183a9,5075,5075-cbn-promotions-cbn,CBN Promotions,0.22100,boxing
a4b4c015-774e-54c4-a197-3b345a63c6e6,6058,6058-off-the-hook-oth,Off the Hook,0.22090,boxing
c599570d-942a-581a-8dbb-7a10ab0eb6db,2714,2714-world-total-kombat-federation-wtkf,World Total Kombat Federation,0.22080,boxing
e15d5c5d-6e4c-5291-b26b-0f33aeb6ec20,5010,5010-clout-mma-cmma,Clout MMA,0.22070,boxing
33c63f43-31ce-5623-8c36-435ccc052564,5714,5714-300-fighting-championship-300,300 Fighting Championship,0.22000,mma
3a1ea858-b8a2-59af-8251-60d086e58c40,1027,1027-war-path-promotions-wpp,Budo Fighting Championships,0.22000,mma
085b978d-6645-555f-8dba-19150cf0817f,2018,2018-croco-combat-mma-championship-ccmc,Croco Combat MMA Championship,0.22000,mma
773f94e8-69f1-553c-91df-e7e91fd00ee0,583,583-gladiator-promotions-gp,Gladiator Promotions,0.22000,mma
e614050a-20fb-5fff-b4ce-484bf81d63c2,6099,6099-global-warrior-champions-gwc,Global Warrior Champions,0.22000,mma
970689b5-faa3-5311-87c0-f5f80217ac11,3489,3489-intimidation-cage-fighting-icf,Intimidation Cage Fighting,0.22000,mma
5a03199b-cb96-59a8-a376-f57e4131a4e5,377,377-kiru-kiru,Kiru,0.22000,mma
144292b8-8ef1-5857-add2-0aafd1d296f7,2144,2144-tajikistan-mma-federation-tmmaf,MMA Federation of Tajikistan,0.22000,mma
4e83b064-3468-552c-b1c4-4abe390b77ca,786,786-mannheimer-hafenkeilerei-mh,Mannheimer Hafenkeilerei,0.22000,mma
805b013b-8299-5164-8e65-e9062349e37c,1107,1107-n1-pro-nomad-mma-n1,N1 Pro Nomad MMA,0.22000,mma
97b3b5c8-240c-52fb-abeb-cb7ecef95aa7,523,523-national-fight-alliance-nfa,National Fight Alliance,0.22000,mma
9dd73ddc-4daf-5b50-aaf7-464c99ba059f,1143,1143-next-level-fight-club-nlfc,Next Level Fight Club,0.22000,mma
ff6602a0-4e23-5f76-9a21-9a88a2ffce6b,134,134-north-fitness-center-promotions-nfc,North Fitness Center Promotions,0.22000,mma
658a641e-112e-542b-86cb-3aa30a70204f,1347,1347-noxii-combat-nc,Noxii Combat,0.22000,mma
9cdc20de-7f6d-5c8e-84c2-77ca2b5dc820,1548,1548-octagon-athletes-oa,Octagon Athletes,0.22000,mma
d2daf3cf-1b15-5130-8ce9-140f8b66266c,1274,1274-odyssey-fights-of,Odyssey Fights,0.22000,mma
743fa439-fb05-5a1a-8988-35d78b3dafd6,1352,1352-only1-fight-corporation-ltd-o1,Only1 Fight Corporation Ltd.,0.22000,mma
a5f61443-3cdd-5062-bdac-9ee762b90b66,3553,3553-open-professional-fighting-arena-safari-opfas,Open Professional Fighting Arena Safari,0.22000,mma
30a47ccb-a415-5189-9b5e-1afad38df156,2564,2564-orixi-combat-oc,Orixi Combat,0.22000,mma
db934b09-4c65-527d-8351-e3a941b5750c,391,391-outsider-cup-oc,Outsider Cup,0.22000,mma
6ab53dc7-3eca-578a-ab3e-a98cb32248a8,2839,2839-pro-fc-belize-pfcb,PRO FC Belize,0.22000,mma
68cc800b-7d1d-59d2-a829-9271a80216df,473,473-pandemonium-mez,Pandemonium,0.22000,mma
b9ed3c17-2806-5b12-a8ea-c69e30c03664,3448,3448-parana-vale-tudo-prvt,Paraná Vale Tudo,0.22000,mma
e9db62db-a931-5881-bc3e-c0f3d9a0aab8,780,780-philoctetes-niigata-pn,Philoctetes Niigata,0.22000,mma
8a4c034e-ab53-5809-9d2a-9940ad6f4e03,4496,4496-piaui-fight-mma-pf,Piauí Fight MMA,0.22000,mma
91a3439a-5f6b-532c-a037-3f16db9fbf98,1349,1349-pit-cage-fighting-pcf,Pit Cage Fighting,0.22000,mma
3134918a-f97c-533e-b877-ea9ff475daea,3383,3383-power-plant-productions-ppp,Power Plant Productions,0.22000,mma
8afa28df-2e8d-5351-a176-0bc865377c8f,4602,4602-prime-fights-pf,Prime Fights,0.22000,mma
e7851319-f4af-5646-8fc8-b1a2700d0fb5,2215,2215-prosperity-fight-promo-pfp,Prosperity Fight Promo,0.22000,mma
f3245d6f-c905-54ca-9062-f9abc1efc126,4021,4021-rfa-fight-rfaf,RFA Fight,0.22000,mma
9a8e6cbe-bd28-58ae-939b-cc57ca805069,5817,5817-ragin-fighting-championship,Ragin Fighting Championship,0.22000,mma
49823a7c-9ecb-5f1b-b6f1-1849ec3f86a5,1951,1951-ragnarok,Ragnarok MMA,0.22000,mma
17c42e13-8743-5a97-825f-ccd9de3815da,595,595-real-fight-rf,Real Fight,0.22000,mma
7a9ca08d-a0a4-5e5b-a177-27b8770c1bcb,4255,4255-real-fight-arena,Real Fight Arena,0.22000,mma
a8d09b1f-b6ef-5fae-bd33-3e035fff9591,3538,3538-real-rhythm-mma-rrmma,Real Rhythm MMA,0.22000,mma
345e12c3-fdf3-5604-bead-2099b7d2f8c3,5011,5011-rebel-combat-sports-rcs,Rebel Combat Sports,0.22000,mma
24a68ab2-5818-5694-b814-8c3767ee27f3,3659,3659-rei-da-luta,Rei da Luta,0.22000,mma
2927f086-d331-5be1-9949-41d8b15cf621,1775,1775-reign-fighting-rf,Reign Fighting,0.22000,mma
39507e23-8d4c-54ca-89d2-8ffd85a22764,3661,3661-respect-mma-rmma,Respect MMA,0.22000,mma
d81e2a0d-990d-5aba-8ff3-817bfd6b0742,4545,4545-revolta-mma-rmma,Revolta MMA,0.22000,mma
2b00f223-1e3c-5f64-8f2e-d2bcb4a50eeb,3486,3486-ring-rulers-rr,Ring Rulers,0.22000,mma
5a538e41-265e-510d-b805-8acf2fe44d01,2051,2051-rio-boniot-fighting-championship-rbfc,Rio Bonito Fighting Championship,0.22000,mma
8a113514-7ffe-53b6-a88c-6f5800ca582d,3846,3846-rio-mma-fight-night-rmmafn,Rio MMA Fight Night,0.22000,mma
9ed004b4-bce8-53b7-b89f-b152891b26c0,5120,5120-riot-fight-league-rfl,Riot Fight League,0.22000,mma
e29b89d0-9d84-54f7-83f8-a690ef7c3e04,2360,2360-risk-fight-league-rfl,Risk Fight League,0.22000,mma
35470997-55af-5d2b-a90b-a59defe28d01,4158,4158-rogue-mma-rmma,Rogue MMA,0.22000,mma
acd47afc-5e88-561b-ae19-d0240b9d6dcc,2729,2729-rookie-fighting-championship-rfc,Rookie Fighting Championship,0.22000,mma
9cf00f66-bd62-518e-828d-46f3353813ad,3520,3520-slamm-slamm,SLAMM!!,0.22000,mma
4bf5634b-a558-5362-96e8-648e36d576d1,2546,2546-salvaterra-marajo-fight-smf,Salvaterra Marajó Fight,0.22000,mma
e9986605-db4c-5cac-bd9a-80b88e6856d9,4008,4008-samurai-fight-house-sfh,Samurai Fight House,0.22000,mma
44e85a01-178a-55f8-a76e-a65878777e06,4108,4108-savage-mma-smma,Savage MMA,0.22000,mma
20a9d5b1-f411-5765-96da-a4fd867676b4,4748,4748-siege-fighting-alliance-sfa,Seige Fighting Alliance,0.22000,mma
f32eb874-98dc-5fea-b49e-eb4bbdfab039,3021,3021-showcase-mma-scmma,Showcase MMA,0.22000,mma
c0739cd8-2fdc-5443-878d-b6bd91b87da8,2381,2381-sicario-mma-smma,Sicario MMA,0.22000,mma
e98c17af-f67a-5699-bca0-d021785e8fd4,2353,2353-simply-the-best-stb,Simply The Best,0.22000,mma
d47152ae-a00d-5ab9-91af-4a396e50ccf9,2396,2396-slam-arena-samma,Slam Arena,0.22000,mma
2077a1cc-1c7f-59bc-9306-7d938562a575,3898,3898-soko-fighting-championship-sfc,Soko Fighting Championship,0.22000,mma
6611ab23-cf61-5b05-8bbd-f2cd79cef1fe,4604,4604-soma-fight-series-sfs,Soma Fight Series,0.22000,mma
794709e9-9a58-577c-b97a-e8d298f23237,2207,2207-sore-as-hell-entertainment-sahe,Sore As Hell Entertainment,0.22000,mma
e38019a2-e1a9-5dc0-8207-0233ab1390f1,946,946-spartakus-mma-smma,Spartakus MMA,0.22000,mma
8de3c345-0509-5abf-9073-875fba04a757,2566,2566-sports-arts-martiaux-promotion-samp,Sports & Arts Martiaux Promotion,0.22000,mma
8017da7b-1edb-5d6f-b394-b7e7a59e9088,5692,5692-stealth-fighters-league-sfl,Stealth Fighters League,0.22000,mma
8a5c9e2a-3121-51bd-9242-f729188253fe,4151,4151-strife-mma-smma,Strife MMA,0.22000,mma
f306fbd2-3f45-5f2d-b763-41cde96e8531,2008,2008-student-league-mma-slmma,Student League MMA,0.22000,mma
93c3e7c8-3a2b-52ea-a831-6f594e317219,4472,4472-style-fc-sfc,Style FC,0.22000,mma
8d3feb39-8b06-5385-9445-9e07e30462f5,3802,3802-sul-fluminense-fight-night-sffn,Sul Fluminense Fight Night,0.22000,mma
fb3ee606-9ccd-5a0f-a43a-8318fe951de5,6125,6125-super-league-sl,Super League,0.22000,mma
9ca1a29e-72a3-511b-8358-9e7db75c5200,1708,1708-superstar-fight-sf,Superstar Fight,0.22000,mma
5bc765b8-bbc5-5ebd-bf73-836f7d3d4831,4239,4239-supreme-fight-night-sfn,Supreme Fight Night,0.22000,mma
