uuid,event_id,name,date,location,num_fights,url
020c42d9-8d50-5410-ae36-533bcdb45dcd,aa03a3ca00ac6827,WEC 47: Bowles vs. Cruz,2010-03-06,"Columbus, Ohio, USA",11,http://www.ufcstats.com/event-details/aa03a3ca00ac6827
c9345b21-3d85-5b2b-9954-0cc34d3bb762,3795fca327cbcf23,UFC Live: Vera vs Jones,2010-03-21,"Broomfield, Colorado, USA",11,http://www.ufcstats.com/event-details/3795fca327cbcf23
65b00e91-dc89-527d-be81-7d4be834c1d7,7d3caf0f96f1b33d,DREAM 13,2010-03-22,"Yokohama, Kanagawa, Japan",7,http://www.ufcstats.com/event-details/7d3caf0f96f1b33d
070cb52c-2b77-57c2-bab2-1ba023796185,22d1e00e1aabb7c9,Strikeforce Challengers 7,2010-03-26,"Fresno, California, USA",6,http://www.ufcstats.com/event-details/22d1e00e1aabb7c9
20e049b2-d83a-59df-9069-f396a022b25e,c80095f6092271a7,UFC 111: St-Pierre vs Hardy,2010-03-27,"Newark, New Jersey, USA",10,http://www.ufcstats.com/event-details/c80095f6092271a7
0981876f-f3c8-5ed3-8a24-aa21ed8d7ab9,3ed134d85dfbd7b4,UFC Fight Night: Florian vs Gomi,2010-03-31,"Charlotte, North Carolina, USA",11,http://www.ufcstats.com/event-details/3ed134d85dfbd7b4
307ebea6-d046-5e2c-92a9-15d4e1b2d613,24b033b3daf1c9df,UFC 112: Invincible,2010-04-10,"Abu Dhabi, United Arab Emirates",10,http://www.ufcstats.com/event-details/24b033b3daf1c9df
cc98f44f-d741-5626-aa1c-d192a78bfe22,7f955f71fa2ce7ac,Strikeforce - Nashville,2010-04-17,"Nashville, Tennessee, USA",10,http://www.ufcstats.com/event-details/7f955f71fa2ce7ac
b019fb5d-5fe3-54a7-9a7d-e11348c9beab,b18fb36a4aa00093,WEC 48: Aldo vs. Faber,2010-04-24,"Sacramento, California, USA",11,http://www.ufcstats.com/event-details/b18fb36a4aa00093
2cbb4b41-08f0-5611-a35f-52dc0387a809,d0c29452d3272603,UFC 113: Machida vs Shogun 2,2010-05-08,"Montreal, Quebec, Canada",11,http://www.ufcstats.com/event-details/d0c29452d3272603
a1e19336-50eb-5838-a392-9e4c249db143,dc0f07928009a127,Strikeforce - Heavy Artillery,2010-05-15,"St. Louis, Missouri, USA",12,http://www.ufcstats.com/event-details/dc0f07928009a127
1f48398b-b394-553e-9e31-ba69276417c2,cf9d24e4bd0cf2ce,Strikeforce Challengers 8,2010-05-21,"Portland, Oregon, USA",6,http://www.ufcstats.com/event-details/cf9d24e4bd0cf2ce
d5192108-5d6e-5aab-b761-0e577fe75d7b,2067a177a2842fbf,DREAM 14,2010-05-29,"Saitama, Japan",8,http://www.ufcstats.com/event-details/2067a177a2842fbf
47e6f7b0-da27-525a-9600-cc60fb1ef3d7,bfc2fc38a0e20211,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/bfc2fc38a0e20211
f37b9298-5d40-53e8-91aa-284d9af8f2f8,cfb65863d5099327,UFC 115: Liddell vs Franklin,2010-06-12,"Vancouver, British Columbia, Canada",11,http://www.ufcstats.com/event-details/cfb65863d5099327
548b8138-e78d-5582-9b3b-dcca2d169953,37b1696e6d115957,Strikeforce - Los Angeles,2010-06-16,"Los Angeles, California, USA",6,http://www.ufcstats.com/event-details/37b1696e6d115957
56be4fc2-b278-5e11-a5e4-8f569f049347,9bcf8603ceb25680,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2010-06-19,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/9bcf8603ceb25680
1333d46f-7814-5e0e-a874-f889e7865413,f2688492b9a525a3,WEC 49: Varner vs. Shalorus,2010-06-20,"Edmonton, Alberta, Canada",11,http://www.ufcstats.com/event-details/f2688492b9a525a3
127e80c6-dc1e-5b76-adcd-f1340dcc33bc,c47df9303d318c67,Strikeforce - Fedor vs. Werdum,2010-06-26,"San Jose, California, USA",8,http://www.ufcstats.com/event-details/c47df9303d318c67
0d142d60-618b-5728-a759-561e157f2e70,140745cbbcb023ac,UFC 116: Lesnar vs Carwin,2010-07-03,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/140745cbbcb023ac
1e14d6bd-296e-5f72-9fa3-08fcb643cc09,82e7929bf6c2b689,DREAM 15,2010-07-10,"Saitama, Japan",7,http://www.ufcstats.com/event-details/82e7929bf6c2b689
892321b1-c24e-581f-9ae2-ac8efeb43dc9,473ce3aa581251a2,Impact FC 1,2010-07-10,"Brisbane, Queensland, Australia",1,http://www.ufcstats.com/event-details/473ce3aa581251a2
c0210884-75b9-5b46-ab18-c1b8eba042ef,f8fe2053d73d7bcf,Strikeforce Challengers 9,2010-07-23,"Everett, Washington, USA",5,http://www.ufcstats.com/event-details/f8fe2053d73d7bcf
a71168c3-c182-5090-be6a-61521df3922d,f12f979b657ab876,UFC Live: Jones vs Matyushenko,2010-08-01,"San Diego, California, USA",10,http://www.ufcstats.com/event-details/f12f979b657ab876
17bd113b-6262-5e20-a16e-5fda874cbc09,2f3f12002564bb55,UFC 117: Silva vs Sonnen,2010-08-07,"Oakland, California, USA",11,http://www.ufcstats.com/event-details/2f3f12002564bb55
c37c3cd8-9709-5705-928e-3103959bdffd,cbe79765d44bd172,Strikeforce Challengers 10,2010-08-13,"Phoenix, Arizona, USA",7,http://www.ufcstats.com/event-details/cbe79765d44bd172
fbda3664-5c2b-5f78-800d-1a1ab48ee54b,9f1641c08cf8fbe2,WEC 50: Cruz vs. Benavidez,2010-08-18,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/9f1641c08cf8fbe2
e3f8a4b3-1e60-50ab-b90c-8bf8a262f753,79899ecf62020f6d,Strikeforce - Houston,2010-08-21,"Houston, Texas, USA",11,http://www.ufcstats.com/event-details/79899ecf62020f6d
511dba9a-1467-58a9-9c1c-e739f3f4cfca,054defd5420a551f,UFC 118: Edgar vs Penn 2,2010-08-28,"Boston, Massachusetts, USA",10,http://www.ufcstats.com/event-details/054defd5420a551f
c5e2d598-f14f-5017-b2c1-c9b2eeb05a39,acff437707625fc7,UFC Fight Night: Marquardt vs Palhares,2010-09-15,"Austin, Texas, USA",10,http://www.ufcstats.com/event-details/acff437707625fc7
fcc3ece3-c9ae-58ae-b9b9-bf93ead869bd,7f0b4a75ef3039a3,DREAM 16,2010-09-25,"Nagoya, Aichi, Japan",10,http://www.ufcstats.com/event-details/7f0b4a75ef3039a3
35026673-b032-5f63-933f-a191cab93dac,ad32471f01e7b1a5,UFC 119: Mir vs Cro Cop,2010-09-25,"Indianapolis, Indiana, USA",11,http://www.ufcstats.com/event-details/ad32471f01e7b1a5
b23844cd-0e17-52ee-a3c7-52981e680a12,234f3767ff0e5701,WEC 51: Aldo vs. Gamburyan,2010-09-30,"Broomfield, Colorado, USA",11,http://www.ufcstats.com/event-details/234f3767ff0e5701
6d4c7a66-a529-5204-a81c-2684011976bf,0597a4528ebd1307,Strikeforce - Diaz vs. Noons 2,2010-10-09,"San Jose, California, USA",7,http://www.ufcstats.com/event-details/0597a4528ebd1307
5bb32c14-0959-5246-be8e-8e371d0d09cf,d512d9f204059f57,UFC 120: Bisping vs Akiyama,2010-10-16,"London, England, United Kingdom",10,http://www.ufcstats.com/event-details/d512d9f204059f57
857c33f8-c8e1-5161-be99-580d2518f740,d35c3ed553b71fa2,Strikeforce Challengers 11,2010-10-22,"Fresno, California, USA",6,http://www.ufcstats.com/event-details/d35c3ed553b71fa2
157cfd16-c7db-5dc6-9bb3-fcfe32958853,afdb76fbd86f6d11,UFC 121: Lesnar vs Velasquez,2010-10-23,"Anaheim, California, USA",11,http://www.ufcstats.com/event-details/afdb76fbd86f6d11
62880684-8086-5f47-860a-a6bbfb29bd5c,02500fb9fd79a974,DEEP 50 - Impact,2010-10-24,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/02500fb9fd79a974
49564ce1-b3b0-5e03-851a-a798698a7587,484acc7b0f856ce9,WEC 52: Faber vs. Mizugaki,2010-11-11,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/484acc7b0f856ce9
0d98603d-71c1-5a6b-aa26-1c1d320fb03f,0ff11cc094e887bc,UFC 122: Marquardt vs Okami,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",10,http://www.ufcstats.com/event-details/0ff11cc094e887bc
31350d39-3d3c-5476-803d-af78a5973387,231926533134ec1f,Strikeforce Challengers 12,2010-11-19,"Jackson, Mississippi, USA",8,http://www.ufcstats.com/event-details/231926533134ec1f
fdd460aa-303a-55d3-b732-5f816f5bea06,dd992d569aaebee6,UFC 123: Rampage vs Machida,2010-11-20,"Auburn Hills, Michigan, USA",11,http://www.ufcstats.com/event-details/dd992d569aaebee6
54e8d2e7-0b95-592f-affb-e88ecc4b4857,daf1b84aebd6602b,Strikeforce - Henderson vs. Babalu,2010-12-04,"St. Louis, Missouri, USA",13,http://www.ufcstats.com/event-details/daf1b84aebd6602b
a5ef716c-8036-504a-8bd5-bddec13a2761,5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/5d7bdab5e03e3216
56bb81e2-438a-51e5-8cbc-fabe5e0a8a1d,132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",11,http://www.ufcstats.com/event-details/132f860d02953f4c
9d2af476-6e4c-5a69-b0c8-2c39813835bc,c0ab242c40decc55,WEC 53: Henderson vs. Pettis,2010-12-16,"Glendale, Arizona, USA",11,http://www.ufcstats.com/event-details/c0ab242c40decc55
7c0d2889-906f-58a5-b483-ebecc73593c1,d74cba8566291bfa,Dynamite!! 2010,2010-12-31,"Saitama, Japan",11,http://www.ufcstats.com/event-details/d74cba8566291bfa
4b716cbf-97be-5dcb-8a35-7d95b02b3303,d1152823307d7e7c,UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/d1152823307d7e7c
ba25b8f7-c422-5408-9ccf-a7be2e077251,3bad7ef643840f67,Strikeforce Challengers 13,2011-01-07,"Nashville, Tennessee, USA",14,http://www.ufcstats.com/event-details/3bad7ef643840f67
b3b7251c-9c3a-5306-9503-9556a329a2f6,282fa667ff9c51ed,UFC Fight Night: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",11,http://www.ufcstats.com/event-details/282fa667ff9c51ed
a0837a1e-9f4d-594a-b92b-f6c980915c3c,5114f1b5ad4cdf72,Strikeforce - Diaz vs. Cyborg,2011-01-29,"San Jose, California, USA",10,http://www.ufcstats.com/event-details/5114f1b5ad4cdf72
f8434682-40b6-59f3-8c9f-6f7e6e6a1543,65ddc8a9ac4e8531,UFC 126: Silva vs Belfort,2011-02-05,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/65ddc8a9ac4e8531
49961a62-cf96-562a-abf1-a0a1591c66f2,20bcc9966affb19c,Strikeforce - Fedor vs. Silva,2011-02-12,"East Rutherford, New Jersey, USA",10,http://www.ufcstats.com/event-details/20bcc9966affb19c
c686f6f5-4ca9-5fe5-bd12-964a5bfd83f7,947eccadb72f4f6f,Strikeforce Challengers 14,2011-02-18,"Cedar Park, Texas, USA",7,http://www.ufcstats.com/event-details/947eccadb72f4f6f
ede0cce6-7527-571b-b154-ea6b68d856bf,88a9bc81271ccd89,UFC 127: Penn vs Fitch,2011-02-26,"Sydney, New South Wales, Australia",12,http://www.ufcstats.com/event-details/88a9bc81271ccd89
1e23a2b9-3c80-5123-ab34-dbaa68db796b,a54fc2d6fc224dc3,UFC Live: Sanchez vs Kampmann,2011-03-03,"Louisville, Kentucky, USA",11,http://www.ufcstats.com/event-details/a54fc2d6fc224dc3
fa9643ea-37e8-5213-abeb-c8d499e4c4fe,63def5a5662a6917,Strikeforce - Feijao vs. Henderson,2011-03-05,"Columbus, Ohio, USA",10,http://www.ufcstats.com/event-details/63def5a5662a6917
5997f6f3-5938-5619-a4c5-cfea45e05086,1411c630ba711b64,UFC 128: Shogun vs Jones,2011-03-19,"Newark, New Jersey, USA",12,http://www.ufcstats.com/event-details/1411c630ba711b64
1699417c-d320-5c92-858b-e4e355255743,8a59d346dc976a10,UFC Fight Night: Nogueira vs Davis,2011-03-26,"Seattle, Washington, USA",12,http://www.ufcstats.com/event-details/8a59d346dc976a10
4d658df7-6968-567a-9d40-7c4b15e08ce5,33011768c3c4dc9a,Strikeforce Challengers 15,2011-04-01,"Stockton, California, USA",9,http://www.ufcstats.com/event-details/33011768c3c4dc9a
8772d99c-7265-50de-bc2f-007b3e6de035,6776260cb0aef647,Strikeforce - Diaz vs. Daley,2011-04-09,"San Diego, California, USA",10,http://www.ufcstats.com/event-details/6776260cb0aef647
62c359d7-7dae-540c-8193-52c59a97a27a,2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,2011-04-30,"Toronto, Ontario, Canada",12,http://www.ufcstats.com/event-details/2db7fa8db6bc9632
91c11c0c-b18d-51df-ac6d-ba3c0cc4da6c,b732b326c362fb62,UFC 130: Rampage vs Hamill,2011-05-28,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/b732b326c362fb62
9f856e6f-67db-5edf-97ad-fda1a81017ef,a149d6bc670cdb60,DREAM - Fight for Japan,2011-05-29,"Saitama, Japan",11,http://www.ufcstats.com/event-details/a149d6bc670cdb60
67374fbe-e228-5bbc-855b-27aebad5e9d8,3ba3b5cc94498437,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/3ba3b5cc94498437
aecdeaed-a3bf-56e1-8bbc-de911c664b2b,aac5ac38148f0528,UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",12,http://www.ufcstats.com/event-details/aac5ac38148f0528
cf84772c-694a-5ad4-991b-84d706cefcb0,8355922d564b152c,Strikeforce - Overeem vs. Werdum,2011-06-18,"Dallas, Texas, USA",10,http://www.ufcstats.com/event-details/8355922d564b152c
e0b47300-37b1-5176-bc8d-f7ea0798d3af,eff47295daf721a6,Strikeforce Challengers 16,2011-06-24,"Kent, Washington, USA",8,http://www.ufcstats.com/event-details/eff47295daf721a6
1fe37f1d-aa4e-527c-b5d3-e35f7c8d8eaf,d023ae89a2a4a41e,UFC Live: Kongo vs Barry,2011-06-26,"Pittsburgh, Pennsylvania, USA",11,http://www.ufcstats.com/event-details/d023ae89a2a4a41e
6d08faf7-ccb3-5bba-9df8-5e19a23026fd,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,2011-07-02,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/83fd97284f4bb4a4
a23bfbb9-189b-50d7-bd5d-1eeeb1d60c08,c32fdfe75cda5b22,DREAM - Japan GP Final,2011-07-16,"Tokyo, Japan",8,http://www.ufcstats.com/event-details/c32fdfe75cda5b22
5b01a2ac-a66e-5b2f-9670-9df7fdf27977,07f72a2a7591b409,Strikeforce Challengers 17,2011-07-22,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/07f72a2a7591b409
5815bf87-1e5d-5a89-b044-af2802b95642,5731cc327790b731,Titan Fighting Championship 19,2011-07-29,"Kansas City, Kansas, USA",1,http://www.ufcstats.com/event-details/5731cc327790b731
ee0f812b-d763-5138-a581-d21a88af834f,a0b91014e9d16a76,Strikeforce - Fedor vs. Henderson,2011-07-30,"Hoffman Estates, Illinois, USA",10,http://www.ufcstats.com/event-details/a0b91014e9d16a76
42addf41-4a27-59b1-8351-2a352288794e,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,2011-08-06,"Philadelphia, Pennsylvania, USA",11,http://www.ufcstats.com/event-details/f1f9e48a0d150757
c0f330f3-1cfb-51e6-ac71-90b898e60eba,184b955181bdef52,Strikeforce Challengers 18,2011-08-12,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/184b955181bdef52
f9eebfe5-e587-5db2-8849-34cd484bbcd6,4c8d6fde2dde07c4,UFC Live: Hardy vs Lytle,2011-08-14,"Milwaukee, Wisconsin, USA",12,http://www.ufcstats.com/event-details/4c8d6fde2dde07c4
a17a2ec3-f380-50ef-9a16-5d9763b270b9,b05086131c6f5dc5,ProElite 1: Arlovski vs. Lopez,2011-08-27,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/b05086131c6f5dc5
4d3b664a-3077-541e-919e-6953e0d18378,18968f97ad34f15c,UFC 134: Silva vs Okami,2011-08-27,"Rio de Janeiro, Brazil",12,http://www.ufcstats.com/event-details/18968f97ad34f15c
3f5cea8b-99a2-5b3e-8bf8-d88a7d5f6d96,b3bbe88fecd6a0d2,Strikeforce - Barnett vs. Kharitonov,2011-09-10,"Cincinnati, Ohio, USA",10,http://www.ufcstats.com/event-details/b3bbe88fecd6a0d2
bd2cff0f-76bb-5990-8c5f-5741c10a1719,1ffc38f67785797b,UFC Fight Night: Shields vs Ellenberger,2011-09-17,"New Orleans, Louisiana, USA",12,http://www.ufcstats.com/event-details/1ffc38f67785797b
571af33c-3799-566d-96fc-3c4b6b2205ee,31c01fbc2586a5eb,Strikeforce Challengers 19,2011-09-23,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/31c01fbc2586a5eb
11bf3e1c-e115-5cee-aada-b40efc74c414,2a7afe14b3a0a058,DREAM 17,2011-09-24,"Saitama, Japan",11,http://www.ufcstats.com/event-details/2a7afe14b3a0a058
f2602fa9-4380-53e0-abb8-00202642a606,73ef22f25d0f70e2,UFC 135: Jones vs Rampage,2011-09-24,"Denver, Colorado, USA",10,http://www.ufcstats.com/event-details/73ef22f25d0f70e2
debb534c-ea00-5113-9962-17d1a9a03965,44f9c777fed7ca03,UFC Live: Cruz vs Johnson,2011-10-01,"Washington, DC, USA",10,http://www.ufcstats.com/event-details/44f9c777fed7ca03
9498da2f-7792-5d6b-b90c-c6efe1f7eddc,7d5b12de1625984e,UFC 136: Edgar vs Maynard 3,2011-10-08,"Houston, Texas, USA",11,http://www.ufcstats.com/event-details/7d5b12de1625984e
7c85a438-47e6-50fb-ac33-9a674528372f,8788beb528894f33,UFC 137: Penn vs Diaz,2011-10-29,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/8788beb528894f33
5f6730f9-720b-5968-94c8-85baa7e45df6,e780ccc79a209985,UFC 138: Leben vs Munoz,2011-11-05,"Birmingham, England, United Kingdom",10,http://www.ufcstats.com/event-details/e780ccc79a209985
4c84cc6e-e9f5-556b-bd54-1e22eddc3502,1c061eb6e29eaa0a,UFC on FOX: Velasquez vs Dos Santos,2011-11-12,"Anaheim, California, USA",10,http://www.ufcstats.com/event-details/1c061eb6e29eaa0a
a6904ebd-0fe8-5e8d-b5c8-bfde70bf18d4,453ee00c3e1ae9dd,Strikeforce Challengers 20,2011-11-18,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/453ee00c3e1ae9dd
5638e1d0-fac7-54af-823f-426c05002f5e,0ec821423baa26bd,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",12,http://www.ufcstats.com/event-details/0ec821423baa26bd
bf76710f-29dc-5f18-b433-a2649f9fe6cb,3e514f437c51ce0a,M-1 Global - Fedor vs. Monson,2011-11-20,"Moscow, Russia",1,http://www.ufcstats.com/event-details/3e514f437c51ce0a
fb113faa-d886-5981-858f-e5807c3427c5,1f5f75658551f2d3,The Ultimate Fighter: Team Bisping vs Team Miller Finale,2011-12-03,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/1f5f75658551f2d3
215fbe7a-4024-541b-9cda-f50170aac22e,6d7886b094b471ac,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",12,http://www.ufcstats.com/event-details/6d7886b094b471ac
1b5f0290-4d24-5293-9dd8-84747cf97758,2f1700b3a4a09bc7,Strikeforce - Melendez vs. Masvidal,2011-12-17,"San Diego, California, USA",9,http://www.ufcstats.com/event-details/2f1700b3a4a09bc7
11381fc6-6bed-57d3-9812-34c4ee450637,91720876db0ee468,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/91720876db0ee468
5d754732-0834-52ca-b8d0-9a7127c31222,3e03cec9767d37e6,DREAM - New Year! 2011,2011-12-31,"Saitama, Japan",10,http://www.ufcstats.com/event-details/3e03cec9767d37e6
724227cf-a221-59ff-b3b8-dced272573b7,440c9dbab63528fb,Strikeforce - Rockhold vs. Jardine,2012-01-07,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/440c9dbab63528fb
e107b0b4-b3eb-5cc5-a422-015243e1e73d,18524b46c570730b,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",10,http://www.ufcstats.com/event-details/18524b46c570730b
dc768eda-19fe-53c2-856b-257aefaf4a2d,4d74641fac830182,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",10,http://www.ufcstats.com/event-details/4d74641fac830182
43e7d23c-a48b-5566-a573-bebc9419869e,36a432f22144843e,ProElite 3: Da Spyder vs. Minowaman,2012-01-21,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/36a432f22144843e
05a3c1b4-cf81-5e06-8491-241f27617f55,c3c23c99477c041b,UFC on FOX: Evans vs Davis,2012-01-28,"Chicago, Illinois, USA",10,http://www.ufcstats.com/event-details/c3c23c99477c041b
e2e5f041-e961-5747-a5ba-4a705473e58f,df2cf66d8c0123db,UFC 143: Diaz vs Condit,2012-02-04,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/df2cf66d8c0123db
89b33bcc-0059-558d-b135-e7b1f43e333a,0a97691039c4bbfb,UFC on FUEL TV: Sanchez vs Ellenberger,2012-02-15,"Omaha, Nebraska, USA",9,http://www.ufcstats.com/event-details/0a97691039c4bbfb
5a082a48-84de-5a2a-ae75-15bacaa89094,8377c5572cb356f3,UFC 144: Edgar vs Henderson,2012-02-25,"Saitama, Japan",12,http://www.ufcstats.com/event-details/8377c5572cb356f3
1f33a108-b6bc-58c7-b0b6-a2df89bf608c,b5ea750025697880,UFC on FX: Alves vs Kampmann,2012-03-02,"Sydney, New South Wales, Australia",11,http://www.ufcstats.com/event-details/b5ea750025697880
199a122c-5ffb-5a15-a4a6-958ab1292db3,baa5358456803df8,Strikeforce - Tate vs. Rousey,2012-03-03,"Columbus, Ohio, USA",9,http://www.ufcstats.com/event-details/baa5358456803df8
8412924a-75fe-5037-81df-4a99143f4a8e,ec33146e43e58933,ONE FC 3: War of the Lions,2012-03-31,"Singapore, Singapore",1,http://www.ufcstats.com/event-details/ec33146e43e58933
1a19223c-cdc4-5843-8b04-fc3a4f6f2bdf,21f2974fd08085e3,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",12,http://www.ufcstats.com/event-details/21f2974fd08085e3
c4639c12-9004-5574-a2d2-fa4790d2b8b3,155bfc7ed36622df,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",12,http://www.ufcstats.com/event-details/155bfc7ed36622df
84e84d0f-0701-5bec-b396-ba162a445015,8332a607df696345,Invicta FC 1: Coenen vs. Ruyssen,2012-04-28,"Kansas City, Kansas, USA",1,http://www.ufcstats.com/event-details/8332a607df696345
a6944fb4-8eaa-51ca-8ebe-49d065bde23f,5898357a45a73674,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",12,http://www.ufcstats.com/event-details/5898357a45a73674
2ad14bcd-df06-5315-bba3-47195b9ebe8c,8caca5857ce0e30b,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",12,http://www.ufcstats.com/event-details/8caca5857ce0e30b
3ad21f6d-6676-539e-9062-db684d4f4d6a,6e02c318762f52f1,Strikeforce - Barnett vs Cormier,2012-05-19,"San Jose, California, USA",9,http://www.ufcstats.com/event-details/6e02c318762f52f1
8d8d1a59-4400-5a1e-aba7-ac6b2d7bbf6e,4985113c0928aa62,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/4985113c0928aa62
6c67a862-8011-52fa-af1d-b8b997b4ce73,96087e90d900f0ef,The Ultimate Fighter: Live Finale,2012-06-01,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/96087e90d900f0ef
25a54283-90c0-5f8f-9a2a-193d12d68bef,49590e0508b2c19f,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",12,http://www.ufcstats.com/event-details/49590e0508b2c19f
bed791a7-80d0-5d92-bd81-3cbb1fe39c11,c8cca8f3de5be4b4,M-1 Global - Fedor vs. Rizzo,2012-06-21,"Saint Petersburg, Russia",1,http://www.ufcstats.com/event-details/c8cca8f3de5be4b4
f4e8c7a5-b6d4-589d-ae2c-66027f9c2525,505934897b8b4824,UFC on FX: Maynard vs Guida,2012-06-22,"Atlantic City, New Jersey, USA",12,http://www.ufcstats.com/event-details/505934897b8b4824
2f3b1781-67bb-5567-88fe-4069b2b12f0c,3da19339ee7051d5,UFC 147: Silva vs Franklin 2,2012-06-23,"Belo Horizonte, Minas Gerais, Brazil",11,http://www.ufcstats.com/event-details/3da19339ee7051d5
e47d9524-3a5b-5ffd-ba62-62faa02f4caa,e8efeb9cf33b1941,UFC 148: Silva vs Sonnen 2,2012-07-07,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/e8efeb9cf33b1941
949b90de-2981-5a4e-b02e-30ecb0809163,d3b5ad3b15a64a18,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",11,http://www.ufcstats.com/event-details/d3b5ad3b15a64a18
